00:28:39,174.0182
00:28:44,179.458
00:28:49,184.888
00:28:54,189.7118
00:28:59,195.398
00:29:04,191.553
00:29:09,197.2151
00:29:14,193.1263
00:29:19,198.1736
00:29:24,193.7456
00:29:29,189.919
00:29:34,186.176
00:29:39,182.4136
00:29:44,178.2547
00:29:49,174.1435
00:29:54,170.2427
00:29:59,175.4732
00:30:04,171.7147
00:30:09,168.2132
00:30:14,164.5897
00:30:19,169.3691
00:30:24,166.2008
00:30:29,162.5431
00:30:34,167.1361
00:30:39,163.3435
00:30:44,159.9477
00:30:49,164.3684
00:30:54,160.6085
00:30:59,164.9375
00:31:04,169.4072
00:31:09,174.6978
00:31:14,170.6
00:31:19,175.2445
00:31:24,180.4554
00:31:29,177.0411
00:31:34,181.9332
00:31:39,177.5898
00:31:44,174.1122
00:31:49,179.3796
00:31:54,175.8602
00:31:59,171.7927
00:32:04,168.524
00:32:09,165.4019
00:32:14,169.9622
00:32:19,166.7857
00:32:24,163.2531
00:32:29,167.66
00:32:34,163.735
00:32:39,168.616
00:32:44,164.9214
00:32:49,161.8583
00:32:54,158.0638
00:32:59,162.5467
00:33:04,167.6845
00:33:09,164.4125
00:33:14,168.653
00:33:19,164.8063
00:33:24,161.0749
00:33:29,157.2701
00:33:34,154.0326
00:33:39,151.0975
00:33:44,155.5547
00:33:49,160.3133
00:33:54,156.5785
00:33:59,153.2822
00:34:04,149.5839
00:34:09,154.2124
00:34:14,150.6365
00:34:19,147.7781
00:34:24,144.4712
00:34:29,141.8187
00:34:34,139.2227
00:34:39,143.1497
00:34:44,140.0961
